date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label,anomaly_type
2025-01-10,NODE_05,10,70,7.54,23.79,211,5.03,0,normal
2025-01-10,NODE_05,10,80,7.49,23.7,161,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,90,8.56,23.71,235,1.52,1,AC2_DO_pH
2025-01-10,NODE_05,10,100,7.78,24.42,88,4.79,0,normal
2025-01-10,NODE_05,10,110,7.36,23.6,161,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,120,6.69,29.86,236,4.85,0,normal
2025-01-10,NODE_05,10,130,7.4,23.44,82,4.11,0,normal
2025-01-10,NODE_05,10,140,8.04,25.03,996,1.26,1,AC1_DO_only
2025-01-10,NODE_05,10,150,7.9,20.82,135,4.52,0,normal
2025-01-10,NODE_05,10,160,5.24,26.49,112,2.15,1,AC2_DO_pH
2025-01-10,NODE_05,10,170,7.62,24.0,217,4.18,0,normal
2025-01-10,NODE_05,10,180,6.93,23.92,82,1.97,1,AC1_DO_only
2025-01-10,NODE_05,10,190,7.63,25.61,82,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,200,7.56,23.38,215,7.07,0,normal
2025-01-10,NODE_05,10,210,6.69,22.62,173,5.34,0,normal
2025-01-10,NODE_05,10,220,7.41,26.0,283,5.06,0,normal
2025-01-10,NODE_05,10,230,7.28,25.41,112,4.52,0,normal
2025-01-10,NODE_05,10,240,5.67,23.7,227,3.54,1,AC2_DO_pH
2025-01-10,NODE_05,10,250,5.2,29.34,82,5.01,1,AC1_pH_low_only
2025-01-10,NODE_05,10,260,7.39,24.67,133,5.26,0,normal
2025-01-10,NODE_05,10,270,5.2,23.51,198,2.19,1,AC2_DO_pH
2025-01-10,NODE_05,10,280,7.57,23.02,82,4.41,0,normal
2025-01-10,NODE_05,10,290,5.2,20.93,196,4.98,1,AC1_pH_low_only
2025-01-10,NODE_05,10,300,7.15,25.52,248,5.19,0,normal
2025-01-10,NODE_05,10,310,7.34,29.93,139,4.74,0,normal
2025-01-10,NODE_05,10,320,6.77,23.36,90,5.76,0,normal
2025-01-10,NODE_05,10,330,7.6,23.76,218,1.45,1,AC1_DO_only
2025-01-10,NODE_05,10,340,8.55,22.7,218,5.76,1,AC1_pH_high_only
2025-01-10,NODE_05,10,350,5.2,26.32,82,6.22,1,AC1_pH_low_only
2025-01-10,NODE_05,10,360,8.14,24.96,82,2.08,1,AC1_DO_only
2025-01-10,NODE_05,10,370,7.08,24.07,130,5.76,0,normal
2025-01-10,NODE_05,10,380,8.13,25.5,82,2.67,1,AC1_DO_only
2025-01-10,NODE_05,10,390,8.66,24.63,147,4.08,1,AC1_pH_high_only
2025-01-10,NODE_05,10,400,8.0,28.18,942,5.46,0,normal
2025-01-10,NODE_05,10,410,8.46,28.98,166,4.04,0,normal
2025-01-10,NODE_05,10,420,6.63,22.75,82,4.53,0,normal
2025-01-10,NODE_05,10,430,8.0,23.14,82,4.16,0,normal
2025-01-10,NODE_05,10,440,9.0,24.97,185,2.97,1,AC2_DO_pH
2025-01-10,NODE_05,10,450,7.25,26.15,454,6.14,0,normal
2025-01-10,NODE_05,10,460,8.01,23.02,811,4.39,0,normal
2025-01-10,NODE_05,10,470,6.84,24.77,180,6.15,0,normal
2025-01-10,NODE_05,10,480,7.01,29.67,82,6.06,0,normal
2025-01-10,NODE_05,10,490,8.08,25.62,82,1.76,1,AC1_DO_only
2025-01-10,NODE_05,10,500,6.22,25.84,206,1.34,1,AC1_DO_only
2025-01-10,NODE_05,10,510,7.52,23.76,766,5.16,0,normal
2025-01-10,NODE_05,10,520,6.95,23.64,82,5.19,0,normal
2025-01-10,NODE_05,10,530,7.19,24.06,148,2.66,1,AC1_DO_only
2025-01-10,NODE_05,10,540,8.68,25.29,154,4.46,1,AC1_pH_high_only
2025-01-10,NODE_05,10,550,7.24,25.37,246,3.76,1,AC1_DO_only
2025-01-10,NODE_05,10,560,6.55,23.91,180,4.92,0,normal
2025-01-10,NODE_05,10,570,7.22,25.52,82,5.38,0,normal
2025-01-10,NODE_05,10,580,5.25,24.72,1308,4.76,1,AC2_pH_TDS
2025-01-10,NODE_05,10,590,5.8,23.6,196,1.12,1,AC2_DO_pH
2025-01-10,NODE_05,10,600,5.2,23.91,203,4.68,1,AC1_pH_low_only
2025-01-10,NODE_05,10,610,7.64,25.57,182,4.49,0,normal
2025-01-10,NODE_05,10,620,7.17,23.16,199,7.32,0,normal
2025-01-10,NODE_05,10,630,7.28,25.69,143,4.9,0,normal
2025-01-10,NODE_05,10,640,7.01,24.77,82,4.51,0,normal
2025-01-10,NODE_05,10,650,8.85,22.37,178,6.2,1,AC1_pH_high_only
2025-01-10,NODE_05,10,660,7.28,26.31,177,3.06,1,AC1_DO_only
2025-01-10,NODE_05,10,670,8.06,23.6,129,5.12,0,normal
2025-01-10,NODE_05,10,680,8.31,25.11,135,4.56,0,normal
2025-01-10,NODE_05,10,690,8.04,25.22,94,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,700,7.93,23.78,249,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,710,7.95,25.14,82,5.0,0,normal
2025-01-10,NODE_05,10,720,7.99,25.24,97,6.41,0,normal
2025-01-10,NODE_05,10,730,7.28,25.18,143,4.87,0,normal
2025-01-10,NODE_05,10,740,5.95,24.22,226,4.68,1,AC1_pH_low_only
2025-01-10,NODE_05,10,750,5.44,24.11,229,4.34,1,AC1_pH_low_only
2025-01-10,NODE_05,10,760,7.38,24.44,82,2.4,1,AC1_DO_only
2025-01-10,NODE_05,10,770,6.81,22.7,285,4.7,0,normal
2025-01-10,NODE_05,10,780,7.5,27.22,635,6.29,0,normal
2025-01-10,NODE_05,10,790,8.15,23.38,179,1.84,1,AC1_DO_only
2025-01-10,NODE_05,10,800,7.17,26.23,233,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,810,8.43,24.17,82,4.32,0,normal
2025-01-10,NODE_05,10,820,5.22,25.27,122,4.63,1,AC1_pH_low_only
2025-01-10,NODE_05,10,830,6.83,21.16,1167,3.73,1,AC2_DO_TDS
2025-01-10,NODE_05,10,840,8.08,24.45,82,1.98,1,AC1_DO_only
2025-01-10,NODE_05,10,850,8.49,27.07,131,3.84,1,AC1_DO_only
2025-01-10,NODE_05,10,860,8.0,25.63,82,6.04,0,normal
2025-01-10,NODE_05,10,870,7.99,25.04,176,2.67,1,AC1_DO_only
2025-01-10,NODE_05,10,880,6.88,20.51,92,5.5,0,normal
2025-01-10,NODE_05,10,890,7.7,23.43,279,1.35,1,AC1_DO_only
2025-01-10,NODE_05,10,900,8.0,27.85,102,2.4,1,AC1_DO_only
2025-01-10,NODE_05,10,910,7.78,25.39,82,3.23,1,AC1_DO_only
2025-01-10,NODE_05,10,920,7.33,24.66,150,5.48,0,normal
2025-01-10,NODE_05,10,930,7.27,25.51,144,5.57,0,normal
2025-01-10,NODE_05,10,940,7.29,24.83,127,4.26,0,normal
2025-01-10,NODE_05,10,950,7.26,30.1,82,1.83,1,AC1_DO_only
2025-01-10,NODE_05,10,960,7.04,25.38,82,5.29,0,normal
2025-01-10,NODE_05,10,970,5.69,24.65,106,5.43,1,AC1_pH_low_only
2025-01-10,NODE_05,10,980,7.6,30.1,680,4.99,0,normal
2025-01-10,NODE_05,10,990,7.43,25.55,82,2.03,1,AC1_DO_only
2025-01-10,NODE_05,10,1000,8.36,20.51,267,2.24,1,AC1_DO_only
2025-01-10,NODE_05,10,1010,6.74,24.07,82,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,1020,8.71,24.55,145,4.61,1,AC1_pH_high_only
2025-01-10,NODE_05,10,1030,5.2,23.07,116,4.12,1,AC1_pH_low_only
2025-01-10,NODE_05,10,1040,5.47,30.1,138,1.22,1,AC2_DO_pH
2025-01-10,NODE_05,10,1050,6.21,23.77,93,1.67,1,AC1_DO_only
2025-01-10,NODE_05,10,1060,7.91,25.75,82,3.17,1,AC1_DO_only
2025-01-10,NODE_05,10,1070,5.2,26.02,82,4.74,1,AC1_pH_low_only
2025-01-10,NODE_05,10,1080,7.79,22.88,205,4.59,0,normal
2025-01-10,NODE_05,10,1090,6.99,22.05,173,4.05,0,normal
2025-01-10,NODE_05,10,1100,6.56,23.4,96,4.73,0,normal
2025-01-10,NODE_05,10,1110,8.17,25.39,137,5.39,0,normal
2025-01-10,NODE_05,10,1120,7.1,24.46,216,2.03,1,AC1_DO_only
2025-01-10,NODE_05,10,1130,7.41,25.97,82,1.92,1,AC1_DO_only
2025-01-10,NODE_05,10,1140,7.19,23.15,82,6.19,0,normal
2025-01-10,NODE_05,10,1150,7.72,23.39,187,1.59,1,AC1_DO_only
2025-01-10,NODE_05,10,1160,7.37,23.87,171,6.81,0,normal
2025-01-10,NODE_05,10,1170,6.33,23.96,125,3.05,1,AC1_DO_only
2025-01-10,NODE_05,10,1180,6.57,24.14,127,7.08,0,normal
2025-01-10,NODE_05,10,1190,6.68,23.93,232,5.8,0,normal
2025-01-10,NODE_05,10,1200,7.24,28.81,1400,4.51,1,AC1_TDS_only
2025-01-10,NODE_05,10,1210,7.06,24.77,224,4.53,0,normal
2025-01-10,NODE_05,10,1220,8.19,25.28,82,5.86,0,normal
2025-01-10,NODE_05,10,1230,8.3,25.08,192,1.77,1,AC1_DO_only
2025-01-10,NODE_05,10,1240,7.49,23.69,82,4.87,0,normal
2025-01-10,NODE_05,10,1250,8.22,23.34,104,4.78,0,normal
2025-01-10,NODE_05,10,1260,7.78,23.89,567,1.69,1,AC1_DO_only
2025-01-10,NODE_05,10,1270,7.24,29.0,204,5.25,0,normal
2025-01-10,NODE_05,10,1280,8.5,24.85,82,4.78,0,normal
2025-01-10,NODE_05,10,1290,5.2,23.28,120,1.47,1,AC2_DO_pH
2025-01-10,NODE_05,10,1300,6.7,24.99,82,2.68,1,AC1_DO_only
2025-01-10,NODE_05,10,1310,5.92,27.74,110,1.12,1,AC2_DO_pH
2025-01-10,NODE_05,10,1320,7.59,24.98,193,1.12,1,AC1_DO_only
2025-01-10,NODE_05,10,1330,7.25,22.89,141,4.24,0,normal
2025-01-10,NODE_05,10,1340,7.43,23.87,116,4.24,0,normal
2025-01-10,NODE_05,10,1350,5.2,22.69,92,3.17,1,AC2_DO_pH
2025-01-10,NODE_05,10,1360,8.02,25.57,82,5.14,0,normal
2025-01-10,NODE_05,10,1370,6.54,21.95,1251,6.36,1,AC1_TDS_only
2025-01-10,NODE_05,10,1380,5.2,25.33,161,5.7,1,AC1_pH_low_only
2025-01-10,NODE_05,10,1390,5.26,24.2,193,6.51,1,AC1_pH_low_only
2025-01-10,NODE_05,10,1400,6.87,25.49,175,1.81,1,AC1_DO_only
2025-01-10,NODE_05,10,1410,7.6,24.75,188,5.17,0,normal
2025-01-10,NODE_05,10,1420,7.03,23.69,223,6.21,0,normal
2025-01-10,NODE_05,10,1430,6.97,26.92,82,3.63,1,AC1_DO_only
2025-01-11,NODE_05,11,0,8.08,25.57,216,4.51,0,normal
2025-01-11,NODE_05,11,10,6.99,23.73,83,5.3,0,normal
2025-01-11,NODE_05,11,20,8.51,24.66,116,3.97,1,AC2_DO_pH
2025-01-11,NODE_05,11,30,8.55,24.3,196,5.15,1,AC1_pH_high_only
2025-01-11,NODE_05,11,40,8.3,26.77,82,4.5,0,normal
2025-01-11,NODE_05,11,50,7.44,22.94,177,5.82,0,normal
2025-01-11,NODE_05,11,60,8.35,23.63,128,4.66,0,normal
2025-01-11,NODE_05,11,70,5.93,23.06,86,4.65,1,AC1_pH_low_only
2025-01-11,NODE_05,11,80,6.76,23.41,145,2.0,1,AC1_DO_only
2025-01-11,NODE_05,11,90,5.96,24.83,82,5.19,1,AC1_pH_low_only
2025-01-11,NODE_05,11,100,8.24,22.93,102,2.47,1,AC1_DO_only
2025-01-11,NODE_05,11,110,6.98,23.88,149,7.03,0,normal
2025-01-11,NODE_05,11,120,8.12,23.99,82,5.72,0,normal
2025-01-11,NODE_05,11,130,7.27,23.07,132,2.97,1,AC1_DO_only
2025-01-11,NODE_05,11,140,8.14,25.09,213,1.56,1,AC1_DO_only
2025-01-11,NODE_05,11,150,9.0,23.89,82,5.08,1,AC1_pH_high_only
2025-01-11,NODE_05,11,160,6.63,25.85,82,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,170,9.0,26.23,88,3.97,1,AC2_DO_pH
2025-01-11,NODE_05,11,180,6.63,24.38,82,5.37,0,normal
2025-01-11,NODE_05,11,190,6.04,22.74,89,2.3,1,AC1_DO_only
2025-01-11,NODE_05,11,200,7.32,23.64,170,4.46,0,normal
2025-01-11,NODE_05,11,210,7.52,25.25,153,5.61,0,normal
2025-01-11,NODE_05,11,220,7.49,25.34,125,3.57,1,AC1_DO_only
2025-01-11,NODE_05,11,230,8.07,24.35,82,3.95,1,AC1_DO_only
2025-01-11,NODE_05,11,240,6.56,23.66,82,5.8,0,normal
2025-01-11,NODE_05,11,250,8.35,25.6,162,6.56,0,normal
2025-01-11,NODE_05,11,260,7.6,23.03,122,1.24,1,AC1_DO_only
2025-01-11,NODE_05,11,270,7.87,25.27,103,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,280,7.07,26.95,146,5.24,0,normal
2025-01-11,NODE_05,11,290,9.0,25.65,233,3.52,1,AC2_DO_pH
2025-01-11,NODE_05,11,300,7.93,22.52,127,2.0,1,AC1_DO_only
2025-01-11,NODE_05,11,310,7.86,29.27,145,5.16,0,normal
2025-01-11,NODE_05,11,320,5.2,22.64,109,7.14,1,AC1_pH_low_only
2025-01-11,NODE_05,11,330,6.76,25.62,108,6.56,0,normal
2025-01-11,NODE_05,11,340,8.39,23.1,95,4.91,0,normal
2025-01-11,NODE_05,11,350,8.44,26.4,86,6.1,0,normal
2025-01-11,NODE_05,11,360,5.2,27.14,105,1.93,1,AC2_DO_pH
2025-01-11,NODE_05,11,370,8.05,25.83,82,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,380,7.91,23.04,159,5.75,0,normal
2025-01-11,NODE_05,11,390,7.31,23.77,82,5.97,0,normal
2025-01-11,NODE_05,11,400,5.82,25.36,203,2.12,1,AC2_DO_pH
2025-01-11,NODE_05,11,410,6.58,25.19,102,5.18,0,normal
2025-01-11,NODE_05,11,420,8.21,24.7,82,5.31,0,normal
2025-01-11,NODE_05,11,430,8.07,24.54,151,5.31,0,normal
2025-01-11,NODE_05,11,440,7.26,23.72,115,5.3,0,normal
2025-01-11,NODE_05,11,450,7.14,24.12,152,1.31,1,AC1_DO_only
2025-01-11,NODE_05,11,460,6.8,25.52,133,4.45,0,normal
2025-01-11,NODE_05,11,470,6.36,23.42,82,4.9,0,normal
2025-01-11,NODE_05,11,480,7.06,24.8,120,4.75,0,normal
2025-01-11,NODE_05,11,490,7.27,23.65,121,3.07,1,AC1_DO_only
2025-01-11,NODE_05,11,500,6.91,25.07,128,1.13,1,AC1_DO_only
2025-01-11,NODE_05,11,510,8.23,24.47,82,5.88,0,normal
2025-01-11,NODE_05,11,520,7.47,24.34,126,2.68,1,AC1_DO_only
2025-01-11,NODE_05,11,530,7.21,23.75,82,1.3,1,AC1_DO_only
2025-01-11,NODE_05,11,540,7.93,26.22,233,5.81,0,normal
2025-01-11,NODE_05,11,550,8.03,27.21,273,2.56,1,AC1_DO_only
2025-01-11,NODE_05,11,560,8.14,24.98,82,1.81,1,AC1_DO_only
2025-01-11,NODE_05,11,570,6.5,26.29,95,5.22,0,normal
2025-01-11,NODE_05,11,580,6.1,24.64,156,6.11,0,normal
2025-01-11,NODE_05,11,590,5.62,25.49,126,2.32,1,AC2_DO_pH
2025-01-11,NODE_05,11,600,6.59,28.48,92,4.73,0,normal
2025-01-11,NODE_05,11,610,8.24,25.76,1155,5.01,1,AC1_TDS_only
2025-01-11,NODE_05,11,620,7.99,23.77,1000,2.54,1,AC1_DO_only
2025-01-11,NODE_05,11,630,5.33,25.33,237,4.85,1,AC1_pH_low_only
2025-01-11,NODE_05,11,640,5.2,22.74,105,4.97,1,AC1_pH_low_only
2025-01-11,NODE_05,11,650,7.68,23.13,151,4.93,0,normal
2025-01-11,NODE_05,11,660,5.2,23.51,130,2.55,1,AC2_DO_pH
2025-01-11,NODE_05,11,670,7.02,24.26,165,5.52,0,normal
2025-01-11,NODE_05,11,680,7.19,25.5,132,3.18,1,AC1_DO_only
2025-01-11,NODE_05,11,690,6.16,23.46,167,2.31,1,AC1_DO_only
2025-01-11,NODE_05,11,700,7.38,25.04,82,4.8,0,normal
2025-01-11,NODE_05,11,710,7.84,25.4,166,2.06,1,AC1_DO_only
2025-01-11,NODE_05,11,720,7.87,24.82,158,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,730,6.75,23.73,1348,6.46,1,AC1_TDS_only
2025-01-11,NODE_05,11,740,7.84,24.88,162,4.75,0,normal
2025-01-11,NODE_05,11,750,8.21,22.43,82,2.29,1,AC1_DO_only
2025-01-11,NODE_05,11,760,6.85,23.34,167,1.32,1,AC1_DO_only
2025-01-11,NODE_05,11,770,7.52,25.82,82,4.5,0,normal
2025-01-11,NODE_05,11,780,8.26,25.38,332,5.46,0,normal
2025-01-11,NODE_05,11,790,7.48,22.85,203,4.84,0,normal
2025-01-11,NODE_05,11,800,7.38,23.1,83,4.4,0,normal
2025-01-11,NODE_05,11,810,7.2,26.66,166,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,820,8.01,24.54,94,2.28,1,AC1_DO_only
2025-01-11,NODE_05,11,830,7.59,22.61,142,5.37,0,normal
2025-01-11,NODE_05,11,840,8.59,23.79,275,3.77,1,AC2_DO_pH
2025-01-11,NODE_05,11,850,5.76,23.21,82,1.18,1,AC2_DO_pH
2025-01-11,NODE_05,11,860,8.27,24.04,108,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,870,6.9,22.8,165,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,880,6.9,24.29,82,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,890,8.23,24.73,82,5.17,0,normal
2025-01-11,NODE_05,11,900,7.83,24.64,82,1.99,1,AC1_DO_only
2025-01-11,NODE_05,11,910,8.06,24.73,82,4.93,0,normal
2025-01-11,NODE_05,11,920,6.99,26.42,119,1.87,1,AC1_DO_only
2025-01-11,NODE_05,11,930,5.55,29.42,86,6.99,1,AC1_pH_low_only
2025-01-11,NODE_05,11,940,8.62,24.63,82,1.91,1,AC2_DO_pH
2025-01-11,NODE_05,11,950,7.51,26.19,174,3.16,1,AC1_DO_only
2025-01-11,NODE_05,11,960,5.62,24.97,191,4.62,1,AC1_pH_low_only
2025-01-11,NODE_05,11,970,7.66,25.77,133,5.15,0,normal
2025-01-11,NODE_05,11,980,5.31,23.13,82,5.61,1,AC1_pH_low_only
2025-01-11,NODE_05,11,990,7.15,24.15,82,6.33,0,normal
2025-01-11,NODE_05,11,1000,7.72,25.66,82,4.91,0,normal
2025-01-11,NODE_05,11,1010,7.02,29.43,203,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,1020,8.04,28.43,82,5.5,0,normal
2025-01-11,NODE_05,11,1030,7.68,24.1,82,2.33,1,AC1_DO_only
2025-01-11,NODE_05,11,1040,8.33,22.69,173,5.6,0,normal
2025-01-11,NODE_05,11,1050,8.07,24.26,249,4.65,0,normal
2025-01-11,NODE_05,11,1060,8.41,24.46,134,5.5,0,normal
2025-01-11,NODE_05,11,1070,5.91,25.78,216,4.23,1,AC1_pH_low_only
2025-01-11,NODE_05,11,1080,7.04,24.26,106,3.2,1,AC1_DO_only
2025-01-11,NODE_05,11,1090,7.72,22.15,82,4.4,0,normal
2025-01-11,NODE_05,11,1100,7.45,24.11,252,5.58,0,normal
2025-01-11,NODE_05,11,1110,7.64,25.24,82,6.65,0,normal
2025-01-11,NODE_05,11,1120,5.83,24.87,188,4.54,1,AC1_pH_low_only
2025-01-11,NODE_05,11,1130,7.29,24.68,1157,5.06,1,AC1_TDS_only
2025-01-11,NODE_05,11,1140,7.4,22.3,190,4.52,0,normal
2025-01-11,NODE_05,11,1150,7.69,25.28,1019,4.7,1,AC1_TDS_only
2025-01-11,NODE_05,11,1160,7.53,26.43,162,5.07,0,normal
2025-01-11,NODE_05,11,1170,6.48,24.08,204,5.95,0,normal
2025-01-11,NODE_05,11,1180,7.62,25.04,82,5.31,0,normal
2025-01-11,NODE_05,11,1190,7.66,24.23,196,4.79,0,normal
2025-01-11,NODE_05,11,1200,7.5,23.62,1030,4.78,1,AC1_TDS_only
2025-01-11,NODE_05,11,1210,8.36,24.71,104,5.13,0,normal
2025-01-11,NODE_05,11,1220,7.83,25.09,157,5.82,0,normal
2025-01-11,NODE_05,11,1230,8.11,25.2,130,5.9,0,normal
2025-01-11,NODE_05,11,1240,7.3,24.67,928,2.79,1,AC1_DO_only
2025-01-11,NODE_05,11,1250,7.78,23.78,228,4.7,0,normal
2025-01-11,NODE_05,11,1260,5.89,25.19,216,5.83,1,AC1_pH_low_only
2025-01-11,NODE_05,11,1270,8.01,24.33,163,5.8,0,normal
2025-01-11,NODE_05,11,1280,7.77,25.6,253,2.96,1,AC1_DO_only
2025-01-11,NODE_05,11,1290,8.18,23.68,126,1.98,1,AC1_DO_only
2025-01-11,NODE_05,11,1300,8.22,30.1,82,5.55,0,normal
2025-01-11,NODE_05,11,1310,5.84,23.36,82,1.3,1,AC2_DO_pH
2025-01-11,NODE_05,11,1320,6.64,24.13,129,4.54,0,normal
2025-01-11,NODE_05,11,1330,7.73,26.11,159,2.3,1,AC1_DO_only
2025-01-11,NODE_05,11,1340,8.36,25.43,82,2.11,1,AC1_DO_only
2025-01-11,NODE_05,11,1350,7.02,20.51,320,6.72,0,normal
2025-01-11,NODE_05,11,1360,8.67,24.04,237,4.55,1,AC1_pH_high_only
2025-01-11,NODE_05,11,1370,7.55,28.68,153,5.5,0,normal
2025-01-11,NODE_05,11,1380,6.99,30.1,171,7.02,0,normal
2025-01-11,NODE_05,11,1390,7.15,23.29,213,1.12,1,AC1_DO_only
2025-01-11,NODE_05,11,1400,6.53,20.51,268,5.26,0,normal
2025-01-11,NODE_05,11,1410,7.62,22.07,98,4.37,0,normal
2025-01-11,NODE_05,11,1420,7.16,23.47,194,5.58,0,normal
2025-01-11,NODE_05,11,1430,6.87,24.17,82,6.81,0,normal
2025-01-12,NODE_05,12,0,8.34,23.85,94,4.52,0,normal
2025-01-12,NODE_05,12,10,6.31,25.23,185,5.29,0,normal
2025-01-12,NODE_05,12,20,5.62,24.97,82,4.18,1,AC1_pH_low_only
2025-01-12,NODE_05,12,30,8.23,28.59,97,1.12,1,AC1_DO_only
2025-01-12,NODE_05,12,40,7.06,23.73,82,3.32,1,AC1_DO_only
2025-01-12,NODE_05,12,50,7.44,24.92,183,4.1,0,normal
2025-01-12,NODE_05,12,60,8.44,29.3,128,1.54,1,AC1_DO_only
2025-01-12,NODE_05,12,70,7.48,23.93,192,1.95,1,AC1_DO_only
2025-01-12,NODE_05,12,80,7.49,24.15,157,3.91,1,AC1_DO_only
2025-01-12,NODE_05,12,90,8.19,21.84,91,1.12,1,AC1_DO_only
2025-01-12,NODE_05,12,100,7.36,24.38,173,2.38,1,AC1_DO_only
2025-01-12,NODE_05,12,110,8.59,25.18,221,4.91,1,AC1_pH_high_only
2025-01-12,NODE_05,12,120,7.68,25.76,82,6.35,0,normal
2025-01-12,NODE_05,12,130,7.26,30.1,179,5.31,0,normal
2025-01-12,NODE_05,12,140,6.0,24.29,82,3.8,1,AC1_DO_only
2025-01-12,NODE_05,12,150,7.97,25.32,208,2.62,1,AC1_DO_only
2025-01-12,NODE_05,12,160,7.46,25.04,944,3.05,1,AC1_DO_only
2025-01-12,NODE_05,12,170,7.92,25.85,113,3.12,1,AC1_DO_only
2025-01-12,NODE_05,12,180,8.22,27.53,1085,1.12,1,AC2_DO_TDS
2025-01-12,NODE_05,12,190,8.35,25.67,215,5.03,0,normal
2025-01-12,NODE_05,12,200,7.83,25.01,82,5.4,0,normal
2025-01-12,NODE_05,12,210,7.89,24.4,147,5.36,0,normal
2025-01-12,NODE_05,12,220,7.17,23.4,586,5.82,0,normal
2025-01-12,NODE_05,12,230,7.91,24.63,82,2.95,1,AC1_DO_only
2025-01-12,NODE_05,12,240,8.48,23.88,82,2.79,1,AC1_DO_only
2025-01-12,NODE_05,12,250,6.75,25.74,213,5.04,0,normal
2025-01-12,NODE_05,12,260,9.0,26.26,82,1.12,1,AC2_DO_pH
2025-01-12,NODE_05,12,270,7.91,25.54,93,5.6,0,normal
2025-01-12,NODE_05,12,280,7.35,25.82,82,5.8,0,normal
2025-01-12,NODE_05,12,290,8.25,23.58,82,4.9,0,normal
2025-01-12,NODE_05,12,300,7.58,23.97,89,5.8,0,normal
2025-01-12,NODE_05,12,310,6.88,23.69,133,5.96,0,normal
2025-01-12,NODE_05,12,320,5.66,23.54,127,5.56,1,AC1_pH_low_only
2025-01-12,NODE_05,12,330,7.49,25.08,157,3.86,1,AC1_DO_only
2025-01-12,NODE_05,12,340,7.26,24.01,109,5.36,0,normal
2025-01-12,NODE_05,12,350,7.36,21.9,89,5.33,0,normal
2025-01-12,NODE_05,12,360,7.78,25.79,111,6.74,0,normal
2025-01-12,NODE_05,12,370,7.37,20.51,82,3.89,1,AC1_DO_only
2025-01-12,NODE_05,12,380,7.76,25.44,618,1.8,1,AC1_DO_only
2025-01-12,NODE_05,12,390,7.54,23.46,129,1.12,1,AC1_DO_only
2025-01-12,NODE_05,12,400,5.2,30.1,173,4.9,1,AC1_pH_low_only
2025-01-12,NODE_05,12,410,8.5,25.2,1050,4.85,1,AC1_TDS_only
2025-01-12,NODE_05,12,420,8.85,25.41,1144,5.45,1,AC2_pH_TDS
2025-01-12,NODE_05,12,430,8.3,24.79,82,4.05,0,normal
2025-01-12,NODE_05,12,440,7.86,24.73,118,2.42,1,AC1_DO_only
2025-01-12,NODE_05,12,450,5.57,24.8,178,6.47,1,AC1_pH_low_only
2025-01-12,NODE_05,12,460,8.86,30.1,111,4.17,1,AC1_pH_high_only
2025-01-12,NODE_05,12,470,6.92,25.38,163,5.59,0,normal
2025-01-12,NODE_05,12,480,7.4,26.77,743,4.94,0,normal
2025-01-12,NODE_05,12,490,7.71,23.2,256,6.6,0,normal
2025-01-12,NODE_05,12,500,6.98,23.99,82,2.56,1,AC1_DO_only
2025-01-12,NODE_05,12,510,7.15,24.35,82,4.44,0,normal
2025-01-12,NODE_05,12,520,7.53,23.41,99,1.12,1,AC1_DO_only
2025-01-12,NODE_05,12,530,5.2,25.96,163,1.78,1,AC2_DO_pH
2025-01-12,NODE_05,12,540,6.53,28.95,82,2.57,1,AC1_DO_only
2025-01-12,NODE_05,12,550,7.32,24.58,191,2.34,1,AC1_DO_only
2025-01-12,NODE_05,12,560,7.28,23.88,175,4.7,0,normal
2025-01-12,NODE_05,12,570,8.02,23.64,82,1.35,1,AC1_DO_only
2025-01-12,NODE_05,12,580,5.2,25.62,82,2.26,1,AC2_DO_pH
2025-01-12,NODE_05,12,590,7.17,28.91,82,5.56,0,normal
2025-01-12,NODE_05,12,600,8.01,24.42,147,5.7,0,normal
2025-01-12,NODE_05,12,610,8.34,23.13,114,4.32,0,normal
2025-01-12,NODE_05,12,620,7.04,25.7,153,4.83,0,normal
2025-01-12,NODE_05,12,630,7.12,23.78,139,5.61,0,normal
2025-01-12,NODE_05,12,640,6.86,23.33,82,3.8,1,AC1_DO_only
2025-01-12,NODE_05,12,650,7.92,25.25,106,5.82,0,normal
2025-01-12,NODE_05,12,660,8.78,24.58,202,1.12,1,AC2_DO_pH
2025-01-12,NODE_05,12,670,7.97,25.73,82,6.81,0,normal
2025-01-12,NODE_05,12,680,7.77,24.03,1074,5.78,1,AC1_TDS_only
